SalaryHistory_ID,Employee_ID,Year,Annual_Salary,Hike_Pct,Bonus_INR
SAL02735,EMP0826,2026,923610,8.7,83032
SAL02736,EMP0827,2023,642179,0.0,18445
SAL02737,EMP0827,2024,717181,11.7,2392
SAL02738,EMP0827,2025,759968,6.0,37442
SAL02739,EMP0827,2026,845989,11.3,2646
SAL02740,EMP0828,2023,1663757,0.0,203316
SAL02741,EMP0828,2024,1710474,2.8,210887
SAL02742,EMP0828,2025,1827368,6.8,146711
SAL02743,EMP0828,2026,1941143,6.2,130732
SAL02744,EMP0829,2023,381161,0.0,11798
SAL02745,EMP0829,2024,403005,5.7,27678
SAL02746,EMP0829,2025,436174,8.2,23882
SAL02747,EMP0829,2026,502591,15.2,57383
SAL02748,EMP0830,2023,1341196,0.0,58200
SAL02749,EMP0830,2024,1516413,13.1,209810
SAL02750,EMP0830,2025,1611886,6.3,93743
SAL02751,EMP0830,2026,1803353,11.9,166645
SAL02752,EMP0831,2023,1310857,0.0,16541
SAL02753,EMP0831,2024,1439457,9.8,173466
SAL02754,EMP0831,2025,1620422,12.6,20829
SAL02755,EMP0831,2026,1707755,5.4,7956
SAL02756,EMP0832,2023,510390,0.0,48415
SAL02757,EMP0832,2024,569825,11.6,51860
SAL02758,EMP0832,2025,651598,14.4,58054
SAL02759,EMP0832,2026,758912,16.5,110538
SAL02760,EMP0833,2023,1176150,0.0,125081
SAL02761,EMP0833,2024,1359205,15.6,15082
SAL02762,EMP0833,2025,1581825,16.4,182034
SAL02763,EMP0833,2026,1707236,7.9,12142
SAL02764,EMP0834,2023,587412,0.0,60446
SAL02765,EMP0834,2024,692161,17.8,36075
SAL02766,EMP0834,2025,791180,14.3,74347
SAL02767,EMP0834,2026,905194,14.4,49953
SAL02768,EMP0835,2025,1091415,0.0,118229
SAL02769,EMP0835,2026,1159078,6.2,94230
SAL02770,EMP0836,2023,451038,0.0,30568
SAL02771,EMP0836,2024,502888,11.5,892
SAL02772,EMP0836,2025,529848,5.4,24233
SAL02773,EMP0836,2026,584916,10.4,13586
SAL02774,EMP0837,2023,1397408,0.0,116733
SAL02775,EMP0837,2024,1648520,18.0,55865
SAL02776,EMP0837,2025,1881004,14.1,237578
SAL02777,EMP0837,2026,2147605,14.2,111712
SAL02778,EMP0838,2023,343810,0.0,373
SAL02779,EMP0838,2024,368956,7.3,6403
SAL02780,EMP0838,2025,390923,6.0,43288
SAL02781,EMP0838,2026,412711,5.6,57746
SAL02782,EMP0839,2023,624833,0.0,20717
SAL02783,EMP0839,2024,658009,5.3,20878
SAL02784,EMP0839,2025,674199,2.5,95154
SAL02785,EMP0839,2026,710566,5.4,88770
SAL02786,EMP0840,2023,1304671,0.0,20275
SAL02787,EMP0840,2024,1369919,5.0,54713
SAL02788,EMP0840,2025,1441184,5.2,137420
SAL02789,EMP0840,2026,1681197,16.7,99947
SAL02790,EMP0841,2026,979552,0.0,87723
SAL02791,EMP0842,2023,4296505,0.0,422429
SAL02792,EMP0842,2024,4749470,10.5,55577
SAL02793,EMP0842,2025,5414491,14.0,179380
SAL02794,EMP0842,2026,5875211,8.5,681918
SAL02795,EMP0843,2025,1890627,0.0,44568
SAL02796,EMP0843,2026,2062111,9.1,142001
SAL02797,EMP0844,2023,888560,0.0,72547
SAL02798,EMP0844,2024,937773,5.5,123459
SAL02799,EMP0844,2025,1050796,12.1,21878
SAL02800,EMP0844,2026,1137425,8.2,16815
SAL02801,EMP0845,2026,823595,0.0,108796
SAL02802,EMP0846,2023,600495,0.0,41396
SAL02803,EMP0846,2024,614400,2.3,31774
SAL02804,EMP0846,2025,627888,2.2,9181
SAL02805,EMP0846,2026,672597,7.1,92763
SAL02806,EMP0847,2023,658334,0.0,82200
SAL02807,EMP0847,2024,743563,12.9,53273
SAL02808,EMP0847,2025,871965,17.3,7617
SAL02809,EMP0847,2026,928316,6.5,39610
SAL02810,EMP0848,2024,3001892,0.0,99898
SAL02811,EMP0848,2025,3386300,12.8,418820
SAL02812,EMP0848,2026,3767765,11.3,287341
SAL02813,EMP0849,2023,1931642,0.0,171617
SAL02814,EMP0849,2024,1976033,2.3,134568
SAL02815,EMP0849,2025,2073025,4.9,263415
SAL02816,EMP0849,2026,2236525,7.9,174214
SAL02817,EMP0850,2024,433479,0.0,11084
SAL02818,EMP0850,2025,463928,7.0,23522
SAL02819,EMP0850,2026,482026,3.9,40581
SAL02820,EMP0851,2023,1415803,0.0,154838
SAL02821,EMP0851,2024,1497065,5.7,69062
SAL02822,EMP0851,2025,1622702,8.4,173781
SAL02823,EMP0851,2026,1788368,10.2,262265
SAL02824,EMP0852,2026,2603266,0.0,217595
SAL02825,EMP0853,2025,4018162,0.0,515927
SAL02826,EMP0853,2026,4614430,14.8,353904
SAL02827,EMP0854,2023,1521098,0.0,30358
SAL02828,EMP0854,2024,1561502,2.7,78671
SAL02829,EMP0854,2025,1607662,3.0,147261
SAL02830,EMP0854,2026,1724681,7.3,146296
SAL02831,EMP0855,2023,2146536,0.0,291681
SAL02832,EMP0855,2024,2269355,5.7,11042
SAL02833,EMP0855,2025,2411480,6.3,39656
SAL02834,EMP0855,2026,2791418,15.8,297545
SAL02835,EMP0856,2023,818050,0.0,119339
SAL02836,EMP0856,2024,894081,9.3,128479
SAL02837,EMP0856,2025,1030104,15.2,11020
SAL02838,EMP0856,2026,1148461,11.5,145924
SAL02839,EMP0857,2024,420470,0.0,35940
SAL02840,EMP0857,2025,468382,11.4,49993
SAL02841,EMP0857,2026,502177,7.2,42742
SAL02842,EMP0858,2026,1069237,0.0,12225
SAL02843,EMP0859,2025,1207341,0.0,75941
SAL02844,EMP0859,2026,1308933,8.4,23962
SAL02845,EMP0860,2023,381390,0.0,9004
SAL02846,EMP0860,2024,414292,8.6,40903
SAL02847,EMP0860,2025,483809,16.8,34154
SAL02848,EMP0860,2026,564750,16.7,18998
SAL02849,EMP0861,2023,463580,0.0,69472
SAL02850,EMP0861,2024,524675,13.2,70623
SAL02851,EMP0861,2025,584582,11.4,7941
SAL02852,EMP0861,2026,670711,14.7,91747
SAL02853,EMP0862,2023,399129,0.0,8117
SAL02854,EMP0862,2024,436125,9.3,14898
SAL02855,EMP0862,2025,460405,5.6,57442
SAL02856,EMP0862,2026,504167,9.5,67082
SAL02857,EMP0863,2025,2444198,0.0,92683
SAL02858,EMP0863,2026,2775461,13.6,215328
SAL02859,EMP0864,2023,1285324,0.0,116456
SAL02860,EMP0864,2024,1507888,17.3,11272
SAL02861,EMP0864,2025,1755347,16.4,153781
SAL02862,EMP0864,2026,1959459,11.6,74962
SAL02863,EMP0865,2023,1040928,0.0,132358
SAL02864,EMP0865,2024,1169220,12.3,30513
SAL02865,EMP0865,2025,1290149,10.3,77283
SAL02866,EMP0865,2026,1397389,8.3,39286
SAL02867,EMP0866,2024,834165,0.0,70644
SAL02868,EMP0866,2025,869975,4.3,10301
SAL02869,EMP0866,2026,935758,7.6,115117
SAL02870,EMP0867,2023,2351452,0.0,247677
SAL02871,EMP0867,2024,2449265,4.2,80825
SAL02872,EMP0867,2025,2630757,7.4,352160
SAL02873,EMP0867,2026,2690332,2.3,118295
SAL02874,EMP0868,2025,1415788,0.0,170539
SAL02875,EMP0868,2026,1596267,12.7,206257
SAL02876,EMP0869,2023,612199,0.0,6209
SAL02877,EMP0869,2024,651147,6.4,41010
SAL02878,EMP0869,2025,718505,10.3,32974
SAL02879,EMP0869,2026,798100,11.1,15925
SAL02880,EMP0870,2024,849341,0.0,42263
SAL02881,EMP0870,2025,978310,15.2,9898
SAL02882,EMP0870,2026,1137306,16.3,7679
SAL02883,EMP0871,2025,788963,0.0,56678
SAL02884,EMP0871,2026,910108,15.4,3644
SAL02885,EMP0872,2023,950292,0.0,29067
SAL02886,EMP0872,2024,1054283,10.9,140741
SAL02887,EMP0872,2025,1220989,15.8,1564
SAL02888,EMP0872,2026,1294789,6.0,1427
SAL02889,EMP0873,2023,411033,0.0,11732
SAL02890,EMP0873,2024,461166,12.2,66440
SAL02891,EMP0873,2025,538936,16.9,37217
SAL02892,EMP0873,2026,628877,16.7,48198
SAL02893,EMP0874,2023,1247800,0.0,112169
SAL02894,EMP0874,2024,1396078,11.9,126666
SAL02895,EMP0874,2025,1545157,10.7,126410
SAL02896,EMP0874,2026,1695248,9.7,209491
SAL02897,EMP0875,2023,1947339,0.0,48412
SAL02898,EMP0875,2024,2077927,6.7,83530
SAL02899,EMP0875,2025,2297404,10.6,92734
SAL02900,EMP0875,2026,2425935,5.6,290053
SAL02901,EMP0876,2024,904629,0.0,30754
SAL02902,EMP0876,2025,985070,8.9,67880
SAL02903,EMP0876,2026,1131613,14.9,53818
SAL02904,EMP0877,2026,494306,0.0,1398
SAL02905,EMP0878,2024,848876,0.0,19797
SAL02906,EMP0878,2025,956635,12.7,29031
SAL02907,EMP0878,2026,1122696,17.4,94995
SAL02908,EMP0879,2023,662548,0.0,81547
SAL02909,EMP0879,2024,759871,14.7,63606
SAL02910,EMP0879,2025,891911,17.4,58208
SAL02911,EMP0879,2026,954877,7.1,51453
SAL02912,EMP0880,2024,1237107,0.0,73502
SAL02913,EMP0880,2025,1432246,15.8,205821
SAL02914,EMP0880,2026,1582585,10.5,180385
SAL02915,EMP0881,2025,604071,0.0,68665
SAL02916,EMP0881,2026,638545,5.7,88849
SAL02917,EMP0882,2023,992077,0.0,75123
SAL02918,EMP0882,2024,1027848,3.6,121981
SAL02919,EMP0882,2025,1069699,4.1,102519
SAL02920,EMP0882,2026,1102041,3.0,154900
SAL02921,EMP0883,2023,1274255,0.0,89716
SAL02922,EMP0883,2024,1358932,6.6,198008
SAL02923,EMP0883,2025,1388496,2.2,106169
SAL02924,EMP0883,2026,1460704,5.2,209085
SAL02925,EMP0884,2024,3093551,0.0,217548
SAL02926,EMP0884,2025,3462226,11.9,50350
SAL02927,EMP0884,2026,3693422,6.7,15264
SAL02928,EMP0885,2026,558327,0.0,73315
SAL02929,EMP0886,2025,865502,0.0,19493
SAL02930,EMP0886,2026,969504,12.0,93762
SAL02931,EMP0887,2025,857976,0.0,103825
SAL02932,EMP0887,2026,909018,5.9,18314
SAL02933,EMP0888,2023,1313799,0.0,12390
SAL02934,EMP0888,2024,1408251,7.2,192734
SAL02935,EMP0888,2025,1638851,16.4,171382
SAL02936,EMP0888,2026,1901866,16.0,208780
SAL02937,EMP0889,2023,1240518,0.0,97428
SAL02938,EMP0889,2024,1339068,7.9,88355
SAL02939,EMP0889,2025,1485694,10.9,162281
SAL02940,EMP0889,2026,1698705,14.3,92207
SAL02941,EMP0890,2023,425079,0.0,25652
SAL02942,EMP0890,2024,463908,9.1,57424
SAL02943,EMP0890,2025,524660,13.1,49648
SAL02944,EMP0890,2026,611255,16.5,10077
SAL02945,EMP0891,2023,543434,0.0,53198
SAL02946,EMP0891,2024,640020,17.8,45510
SAL02947,EMP0891,2025,706413,10.4,71000
SAL02948,EMP0891,2026,781736,10.7,112676
SAL02949,EMP0892,2023,858502,0.0,112182
SAL02950,EMP0892,2024,922952,7.5,14247
SAL02951,EMP0892,2025,1073902,16.4,34800
SAL02952,EMP0892,2026,1182961,10.2,94305
SAL02953,EMP0893,2023,1693300,0.0,49285
SAL02954,EMP0893,2024,1890986,11.7,75651
SAL02955,EMP0893,2025,2197372,16.2,31778
SAL02956,EMP0893,2026,2376790,8.2,324444
SAL02957,EMP0894,2023,906983,0.0,12058
SAL02958,EMP0894,2024,984864,8.6,144069
SAL02959,EMP0894,2025,1075875,9.2,5143
SAL02960,EMP0894,2026,1150393,6.9,101504
SAL02961,EMP0895,2023,1455889,0.0,209913
SAL02962,EMP0895,2024,1611808,10.7,121395
SAL02963,EMP0895,2025,1696242,5.2,214795
SAL02964,EMP0895,2026,1916546,13.0,107114
SAL02965,EMP0896,2025,863639,0.0,118752
SAL02966,EMP0896,2026,999150,15.7,146498
SAL02967,EMP0897,2023,1197176,0.0,30739
SAL02968,EMP0897,2024,1241771,3.7,14660
SAL02969,EMP0897,2025,1334762,7.5,13341
SAL02970,EMP0897,2026,1369218,2.6,167699
SAL02971,EMP0898,2025,887702,0.0,102107
SAL02972,EMP0898,2026,932602,5.1,84571
SAL02973,EMP0899,2023,2664245,0.0,126273
SAL02974,EMP0899,2024,3141143,17.9,446509
SAL02975,EMP0899,2025,3508612,11.7,242680
SAL02976,EMP0899,2026,3930307,12.0,28647
SAL02977,EMP0900,2023,4425520,0.0,328393
SAL02978,EMP0900,2024,4682453,5.8,681686
SAL02979,EMP0900,2025,5084980,8.6,749279
SAL02980,EMP0900,2026,5839290,14.8,434203
SAL02981,EMP0901,2025,436697,0.0,34975
SAL02982,EMP0901,2026,458606,5.0,65077
SAL02983,EMP0902,2024,1516245,0.0,148172
SAL02984,EMP0902,2025,1667711,10.0,226021
SAL02985,EMP0902,2026,1943527,16.5,128438
SAL02986,EMP0903,2023,510075,0.0,37047
SAL02987,EMP0903,2024,535931,5.1,61273
SAL02988,EMP0903,2025,606190,13.1,80032
SAL02989,EMP0903,2026,673562,11.1,6676
SAL02990,EMP0904,2023,893505,0.0,63591
SAL02991,EMP0904,2024,1025015,14.7,15121
SAL02992,EMP0904,2025,1202483,17.3,68892
SAL02993,EMP0904,2026,1361943,13.3,123178
SAL02994,EMP0905,2023,1492619,0.0,6186
SAL02995,EMP0905,2024,1670046,11.9,41892
SAL02996,EMP0905,2025,1859621,11.4,238784
SAL02997,EMP0905,2026,1956169,5.2,223059
SAL02998,EMP0906,2026,1977336,0.0,137827
SAL02999,EMP0907,2025,421448,0.0,12325
SAL03000,EMP0907,2026,462700,9.8,574
SAL03001,EMP0908,2025,1144416,0.0,12521
SAL03002,EMP0908,2026,1303641,13.9,84054
SAL03003,EMP0909,2023,710320,0.0,15501
SAL03004,EMP0909,2024,828676,16.7,117312
SAL03005,EMP0909,2025,955761,15.3,142978
SAL03006,EMP0909,2026,1117999,17.0,85923
SAL03007,EMP0910,2023,942069,0.0,133154
SAL03008,EMP0910,2024,1048227,11.3,62
SAL03009,EMP0910,2025,1145390,9.3,142066
SAL03010,EMP0910,2026,1338987,16.9,74121
SAL03011,EMP0911,2023,689746,0.0,58250
SAL03012,EMP0911,2024,735989,6.7,21469
SAL03013,EMP0911,2025,773253,5.1,45150
SAL03014,EMP0911,2026,802983,3.8,41252
SAL03015,EMP0912,2023,1510862,0.0,140573
SAL03016,EMP0912,2024,1722611,14.0,94562
SAL03017,EMP0912,2025,1811686,5.2,38255
SAL03018,EMP0912,2026,1954955,7.9,167563
SAL03019,EMP0913,2023,831877,0.0,43185
SAL03020,EMP0913,2024,886131,6.5,41156
SAL03021,EMP0913,2025,1033927,16.7,66294
SAL03022,EMP0913,2026,1198826,15.9,122713
SAL03023,EMP0914,2024,577499,0.0,45288
SAL03024,EMP0914,2025,605472,4.8,1764
SAL03025,EMP0914,2026,646680,6.8,94313
SAL03026,EMP0915,2023,372602,0.0,48901
SAL03027,EMP0915,2024,433153,16.3,45326
SAL03028,EMP0915,2025,466538,7.7,15776
SAL03029,EMP0915,2026,511786,9.7,69546
SAL03030,EMP0916,2023,437423,0.0,2892
SAL03031,EMP0916,2024,448844,2.6,424
SAL03032,EMP0916,2025,477983,6.5,64567
SAL03033,EMP0916,2026,490060,2.5,33854
SAL03034,EMP0917,2023,2526404,0.0,195916
SAL03035,EMP0917,2024,2742993,8.6,35518
SAL03036,EMP0917,2025,2895018,5.5,173654
SAL03037,EMP0917,2026,3277605,13.2,224301
SAL03038,EMP0918,2023,333903,0.0,10094
SAL03039,EMP0918,2024,359837,7.8,30986
SAL03040,EMP0918,2025,420594,16.9,26684
SAL03041,EMP0918,2026,473363,12.5,19057
SAL03042,EMP0919,2023,696838,0.0,76534
SAL03043,EMP0919,2024,783474,12.4,34764
SAL03044,EMP0919,2025,861624,10.0,58729
SAL03045,EMP0919,2026,992588,15.2,59277
SAL03046,EMP0920,2025,884237,0.0,53232
SAL03047,EMP0920,2026,946348,7.0,11021
SAL03048,EMP0921,2023,717800,0.0,26693
SAL03049,EMP0921,2024,788182,9.8,79001
SAL03050,EMP0921,2025,843048,7.0,6348
SAL03051,EMP0921,2026,947380,12.4,98428
SAL03052,EMP0922,2023,380196,0.0,53162
SAL03053,EMP0922,2024,409026,7.6,2973
SAL03054,EMP0922,2025,448990,9.8,57532
SAL03055,EMP0922,2026,528569,17.7,10610
SAL03056,EMP0923,2023,2009251,0.0,106737
SAL03057,EMP0923,2024,2331124,16.0,250180
SAL03058,EMP0923,2025,2699038,15.8,107575
SAL03059,EMP0923,2026,2886169,6.9,319681
SAL03060,EMP0924,2023,2748591,0.0,164069
SAL03061,EMP0924,2024,2934939,6.8,280600
SAL03062,EMP0924,2025,3316582,13.0,426823
SAL03063,EMP0924,2026,3846875,16.0,72895
SAL03064,EMP0925,2024,4099047,0.0,408285
SAL03065,EMP0925,2025,4780170,16.6,606708
SAL03066,EMP0925,2026,5371831,12.4,301113
SAL03067,EMP0926,2023,466021,0.0,56036
SAL03068,EMP0926,2024,501897,7.7,45867
SAL03069,EMP0926,2025,555092,10.6,25553
SAL03070,EMP0926,2026,645601,16.3,11015
SAL03071,EMP0927,2023,409407,0.0,45415
SAL03072,EMP0927,2024,481436,17.6,36693
SAL03073,EMP0927,2025,561906,16.7,48867
SAL03074,EMP0927,2026,638051,13.6,55143
SAL03075,EMP0928,2023,798953,0.0,71178
SAL03076,EMP0928,2024,842196,5.4,76501
SAL03077,EMP0928,2025,897153,6.5,83785
SAL03078,EMP0928,2026,1006381,12.2,28537
SAL03079,EMP0929,2023,705456,0.0,85601
SAL03080,EMP0929,2024,762071,8.0,14128
SAL03081,EMP0929,2025,837967,10.0,70006
SAL03082,EMP0929,2026,979666,16.9,117374
SAL03083,EMP0930,2023,998019,0.0,12155
SAL03084,EMP0930,2024,1058327,6.0,33745
SAL03085,EMP0930,2025,1129090,6.7,52029
SAL03086,EMP0930,2026,1190892,5.5,2053
SAL03087,EMP0931,2023,419786,0.0,49735
SAL03088,EMP0931,2024,441409,5.2,31367
SAL03089,EMP0931,2025,471767,6.9,13584
SAL03090,EMP0931,2026,504143,6.9,74710
SAL03091,EMP0932,2025,2955311,0.0,402923
SAL03092,EMP0932,2026,3251599,10.0,76113
SAL03093,EMP0933,2023,432663,0.0,10063
SAL03094,EMP0933,2024,494439,14.3,64967
SAL03095,EMP0933,2025,558407,12.9,2117
SAL03096,EMP0933,2026,609876,9.2,33882
SAL03097,EMP0934,2024,1065834,0.0,114168
SAL03098,EMP0934,2025,1140552,7.0,99492
SAL03099,EMP0934,2026,1216619,6.7,112391
SAL03100,EMP0935,2023,386195,0.0,42750
SAL03101,EMP0935,2024,446261,15.6,20031
SAL03102,EMP0935,2025,495684,11.1,50947
SAL03103,EMP0935,2026,553660,11.7,5613
SAL03104,EMP0936,2023,1294420,0.0,132707
SAL03105,EMP0936,2024,1439346,11.2,158852
SAL03106,EMP0936,2025,1598155,11.0,109698
SAL03107,EMP0936,2026,1831436,14.6,223672
SAL03108,EMP0937,2023,361365,0.0,31819
SAL03109,EMP0937,2024,396201,9.6,12683
SAL03110,EMP0937,2025,441943,11.5,7586
SAL03111,EMP0937,2026,475676,7.6,68925
SAL03112,EMP0938,2023,702092,0.0,5657
SAL03113,EMP0938,2024,754530,7.5,73956
SAL03114,EMP0938,2025,806699,6.9,60344
SAL03115,EMP0938,2026,949398,17.7,7744
SAL03116,EMP0939,2023,740855,0.0,22246
SAL03117,EMP0939,2024,833834,12.6,38614
SAL03118,EMP0939,2025,961935,15.4,121671
SAL03119,EMP0939,2026,1021708,6.2,131068
SAL03120,EMP0940,2023,477603,0.0,416
SAL03121,EMP0940,2024,491127,2.8,66454
SAL03122,EMP0940,2025,516380,5.1,54267
SAL03123,EMP0940,2026,548006,6.1,24657
SAL03124,EMP0941,2023,756056,0.0,22789
SAL03125,EMP0941,2024,890691,17.8,132510
SAL03126,EMP0941,2025,996293,11.9,17831
SAL03127,EMP0941,2026,1098403,10.2,111048
SAL03128,EMP0942,2023,355042,0.0,51949
SAL03129,EMP0942,2024,370641,4.4,33043
SAL03130,EMP0942,2025,386469,4.3,44625
SAL03131,EMP0942,2026,407508,5.4,59511
SAL03132,EMP0943,2024,906293,0.0,81678
SAL03133,EMP0943,2025,956393,5.5,42842
SAL03134,EMP0943,2026,1025746,7.3,96858
SAL03135,EMP0944,2025,2148864,0.0,197883
SAL03136,EMP0944,2026,2278482,6.0,169096
SAL03137,EMP0945,2025,2283634,0.0,12183
SAL03138,EMP0945,2026,2547315,11.5,221401
SAL03139,EMP0946,2023,310426,0.0,8792
SAL03140,EMP0946,2024,344090,10.8,10274
SAL03141,EMP0946,2025,364653,6.0,41372
SAL03142,EMP0946,2026,408765,12.1,18709
SAL03143,EMP0947,2023,2374670,0.0,316934
SAL03144,EMP0947,2024,2736103,15.2,232189
SAL03145,EMP0947,2025,3090289,12.9,4397
SAL03146,EMP0947,2026,3285324,6.3,113741
SAL03147,EMP0948,2023,2087269,0.0,138623
SAL03148,EMP0948,2024,2335763,11.9,292953
SAL03149,EMP0948,2025,2621869,12.2,380046
SAL03150,EMP0948,2026,2794992,6.6,2298
SAL03151,EMP0949,2025,524140,0.0,45317
SAL03152,EMP0949,2026,563370,7.5,33879
SAL03153,EMP0950,2023,845743,0.0,75171
SAL03154,EMP0950,2024,938172,10.9,11672
SAL03155,EMP0950,2025,1049807,11.9,71231
SAL03156,EMP0950,2026,1137428,8.3,139980
SAL03157,EMP0951,2023,885589,0.0,83445
SAL03158,EMP0951,2024,1033490,16.7,141344
SAL03159,EMP0951,2025,1119422,8.3,98866
SAL03160,EMP0951,2026,1211292,8.2,181416
SAL03161,EMP0952,2023,938606,0.0,15697
SAL03162,EMP0952,2024,1002070,6.8,47919
SAL03163,EMP0952,2025,1148081,14.6,26203
SAL03164,EMP0952,2026,1273822,11.0,56767
SAL03165,EMP0953,2023,414572,0.0,27679
SAL03166,EMP0953,2024,472366,13.9,55377
SAL03167,EMP0953,2025,557136,17.9,54397
SAL03168,EMP0953,2026,590080,5.9,39012
SAL03169,EMP0954,2023,635321,0.0,75754
SAL03170,EMP0954,2024,717125,12.9,62460
SAL03171,EMP0954,2025,838927,17.0,83284
SAL03172,EMP0954,2026,886993,5.7,79611
SAL03173,EMP0955,2024,5589797,0.0,522924
SAL03174,EMP0955,2025,5886942,5.3,760006
SAL03175,EMP0955,2026,6351623,7.9,582779
SAL03176,EMP0956,2023,2796319,0.0,90690
SAL03177,EMP0956,2024,3097950,10.8,336810
SAL03178,EMP0956,2025,3535852,14.1,350673
SAL03179,EMP0956,2026,3716604,5.1,252927
SAL03180,EMP0957,2025,3314065,0.0,385326
SAL03181,EMP0957,2026,3405544,2.8,459725
SAL03182,EMP0958,2023,645487,0.0,10524
SAL03183,EMP0958,2024,679702,5.3,43730
SAL03184,EMP0958,2025,760298,11.9,103090
SAL03185,EMP0958,2026,884747,16.4,83894
SAL03186,EMP0959,2026,2137516,0.0,255124
SAL03187,EMP0960,2026,3351580,0.0,283384
SAL03188,EMP0961,2023,2563233,0.0,87602
SAL03189,EMP0961,2024,2658130,3.7,62621
SAL03190,EMP0961,2025,2781405,4.6,250620
SAL03191,EMP0961,2026,2853460,2.6,350567
SAL03192,EMP0962,2023,437870,0.0,36116
SAL03193,EMP0962,2024,475139,8.5,33034
SAL03194,EMP0962,2025,559564,17.8,32276
SAL03195,EMP0962,2026,612146,9.4,25741
SAL03196,EMP0963,2023,782929,0.0,58927
SAL03197,EMP0963,2024,877507,12.1,59252
SAL03198,EMP0963,2025,978053,11.5,10228
SAL03199,EMP0963,2026,1133132,15.9,92237
SAL03200,EMP0964,2023,857710,0.0,17676
SAL03201,EMP0964,2024,946144,10.3,8395
SAL03202,EMP0964,2025,1069300,13.0,138379
SAL03203,EMP0964,2026,1213021,13.4,80978
SAL03204,EMP0965,2023,1322963,0.0,71890
SAL03205,EMP0965,2024,1464876,10.7,187428
SAL03206,EMP0965,2025,1713621,17.0,239991
SAL03207,EMP0965,2026,1983068,15.7,210225
SAL03208,EMP0966,2023,3449209,0.0,72831
SAL03209,EMP0966,2024,3719046,7.8,122520
SAL03210,EMP0966,2025,3892105,4.7,509376
SAL03211,EMP0966,2026,3973112,2.1,535820
SAL03212,EMP0967,2023,1170587,0.0,32824
SAL03213,EMP0967,2024,1281304,9.5,82862
SAL03214,EMP0967,2025,1485704,16.0,90073
SAL03215,EMP0967,2026,1687888,13.6,174060
SAL03216,EMP0968,2023,1501981,0.0,46833
SAL03217,EMP0968,2024,1547749,3.0,150091
SAL03218,EMP0968,2025,1651905,6.7,159148
SAL03219,EMP0968,2026,1699779,2.9,14373
SAL03220,EMP0969,2023,610245,0.0,55053
SAL03221,EMP0969,2024,718715,17.8,61889
SAL03222,EMP0969,2025,769788,7.1,80726
SAL03223,EMP0969,2026,907747,17.9,71121
SAL03224,EMP0970,2023,1442163,0.0,202772
SAL03225,EMP0970,2024,1532812,6.3,68100
SAL03226,EMP0970,2025,1742205,13.7,27318
SAL03227,EMP0970,2026,1839206,5.6,119361
SAL03228,EMP0971,2023,4181432,0.0,229251
SAL03229,EMP0971,2024,4399924,5.2,248089
SAL03230,EMP0971,2025,4549535,3.4,646078
SAL03231,EMP0971,2026,4760167,4.6,141514
SAL03232,EMP0972,2023,684099,0.0,84790
SAL03233,EMP0972,2024,704149,2.9,33146
SAL03234,EMP0972,2025,743827,5.6,55470
SAL03235,EMP0972,2026,795939,7.0,85089
SAL03236,EMP0973,2023,4722526,0.0,377909
SAL03237,EMP0973,2024,4834090,2.4,420944
SAL03238,EMP0973,2025,5189910,7.4,391040
SAL03239,EMP0973,2026,5424889,4.5,521391
SAL03240,EMP0974,2023,303256,0.0,20457
SAL03241,EMP0974,2024,340478,12.3,13157
SAL03242,EMP0974,2025,382051,12.2,32152
SAL03243,EMP0974,2026,414498,8.5,42717
SAL03244,EMP0975,2023,385183,0.0,37986
SAL03245,EMP0975,2024,446125,15.8,21093
SAL03246,EMP0975,2025,509379,14.2,53794
SAL03247,EMP0975,2026,596171,17.0,19091
SAL03248,EMP0976,2023,2384695,0.0,209080
SAL03249,EMP0976,2024,2505191,5.1,16491
SAL03250,EMP0976,2025,2834615,13.1,27413
SAL03251,EMP0976,2026,3153609,11.3,382596
SAL03252,EMP0977,2023,4364623,0.0,299230
SAL03253,EMP0977,2024,4816958,10.4,409323
SAL03254,EMP0977,2025,5572497,15.7,667625
SAL03255,EMP0977,2026,5907011,6.0,868175
SAL03256,EMP0978,2023,455755,0.0,4752
SAL03257,EMP0978,2024,483014,6.0,10955
SAL03258,EMP0978,2025,557359,15.4,832
SAL03259,EMP0978,2026,587863,5.5,6154
SAL03260,EMP0979,2023,624419,0.0,87294
SAL03261,EMP0979,2024,684507,9.6,77709
SAL03262,EMP0979,2025,756969,10.6,42346
SAL03263,EMP0979,2026,853594,12.8,40488
SAL03264,EMP0980,2023,968995,0.0,70455
SAL03265,EMP0980,2024,1039833,7.3,104893
SAL03266,EMP0980,2025,1063047,2.2,34155
SAL03267,EMP0980,2026,1104143,3.9,128690
SAL03268,EMP0981,2023,370312,0.0,10241
SAL03269,EMP0981,2024,420158,13.5,52716
SAL03270,EMP0981,2025,488260,16.2,556
SAL03271,EMP0981,2026,558830,14.5,41260
SAL03272,EMP0982,2023,2073009,0.0,239992
SAL03273,EMP0982,2024,2230633,7.6,103549
SAL03274,EMP0982,2025,2365557,6.0,29621
SAL03275,EMP0982,2026,2514220,6.3,261658
SAL03276,EMP0983,2023,1346858,0.0,104821
SAL03277,EMP0983,2024,1436354,6.6,149304
SAL03278,EMP0983,2025,1550560,8.0,232424
SAL03279,EMP0983,2026,1600019,3.2,27784
SAL03280,EMP0984,2023,2135039,0.0,211820
SAL03281,EMP0984,2024,2415873,13.2,34458
