Review_ID,Employee_ID,Quarter,Perf_Score,Goals_Met_Pct,Manager_Rating,Training_Hrs,Projects_Done
REV02283,EMP0324,2023-Q3,4.0,77,3.6,20,1
REV02284,EMP0324,2023-Q4,2.5,99,4.7,16,2
REV02285,EMP0324,2024-Q1,2.9,74,4.3,19,5
REV02286,EMP0324,2024-Q2,3.5,61,4.7,28,3
REV02287,EMP0324,2024-Q3,3.7,64,4.6,19,3
REV02288,EMP0324,2024-Q4,3.0,51,2.8,5,2
REV02289,EMP0325,2023-Q3,2.8,65,2.5,31,5
REV02290,EMP0325,2023-Q4,4.2,97,4.5,13,5
REV02291,EMP0325,2024-Q1,4.4,69,3.7,9,2
REV02292,EMP0325,2024-Q2,3.9,65,3.4,26,0
REV02293,EMP0325,2024-Q3,3.3,81,5.0,34,1
REV02294,EMP0325,2024-Q4,2.6,60,4.9,6,5
REV02295,EMP0326,2023-Q1,2.6,93,2.8,29,5
REV02296,EMP0326,2023-Q2,3.6,61,3.5,0,4
REV02297,EMP0326,2023-Q3,3.5,75,4.6,24,2
REV02298,EMP0326,2023-Q4,4.2,94,4.5,9,6
REV02299,EMP0326,2024-Q1,3.7,58,3.2,4,4
REV02300,EMP0326,2024-Q2,2.1,78,4.7,26,6
REV02301,EMP0326,2024-Q3,3.9,84,3.6,17,6
REV02302,EMP0326,2024-Q4,2.5,89,3.2,29,6
REV02303,EMP0327,2023-Q1,2.9,55,4.2,37,0
REV02304,EMP0327,2023-Q2,3.4,90,3.0,0,0
REV02305,EMP0327,2023-Q3,4.6,76,4.9,6,6
REV02306,EMP0327,2023-Q4,5.0,82,3.3,36,3
REV02307,EMP0327,2024-Q1,3.6,69,4.9,8,1
REV02308,EMP0327,2024-Q2,3.1,70,4.7,13,2
REV02309,EMP0327,2024-Q3,3.6,53,3.3,26,5
REV02310,EMP0327,2024-Q4,3.8,98,3.4,9,0
REV02311,EMP0328,2023-Q1,3.0,59,2.7,40,3
REV02312,EMP0328,2023-Q2,4.5,66,4.0,22,1
REV02313,EMP0328,2023-Q3,3.4,72,3.1,11,0
REV02314,EMP0328,2023-Q4,3.5,75,4.1,17,6
REV02315,EMP0328,2024-Q1,3.7,68,4.1,5,6
REV02316,EMP0328,2024-Q2,3.5,57,2.8,39,3
REV02317,EMP0328,2024-Q3,3.8,99,3.0,35,0
REV02318,EMP0328,2024-Q4,2.8,83,2.9,15,0
REV02319,EMP0329,2023-Q1,2.8,92,3.6,19,1
REV02320,EMP0329,2023-Q2,2.4,71,4.2,18,4
REV02321,EMP0329,2023-Q3,3.5,82,4.5,4,4
REV02322,EMP0329,2023-Q4,3.7,83,3.2,26,4
REV02323,EMP0329,2024-Q1,3.5,51,5.0,25,2
REV02324,EMP0329,2024-Q2,4.4,99,2.5,6,6
REV02325,EMP0329,2024-Q3,3.2,56,5.0,11,0
REV02326,EMP0329,2024-Q4,3.7,60,4.5,23,2
REV02327,EMP0330,2023-Q1,2.4,62,4.1,17,0
REV02328,EMP0330,2023-Q2,2.9,96,3.0,1,0
REV02329,EMP0330,2023-Q3,3.7,95,3.5,19,4
REV02330,EMP0330,2023-Q4,3.8,97,4.9,27,0
REV02331,EMP0330,2024-Q1,3.0,65,3.7,6,5
REV02332,EMP0330,2024-Q2,3.1,96,4.1,32,3
REV02333,EMP0330,2024-Q3,2.1,53,5.0,12,1
REV02334,EMP0330,2024-Q4,3.0,53,5.0,12,0
REV02335,EMP0331,2023-Q3,3.8,88,3.6,37,4
REV02336,EMP0331,2023-Q4,3.6,88,4.8,3,0
REV02337,EMP0331,2024-Q1,3.6,55,4.5,2,0
REV02338,EMP0331,2024-Q2,3.2,63,3.2,30,6
REV02339,EMP0331,2024-Q3,3.2,57,3.1,31,5
REV02340,EMP0331,2024-Q4,2.7,56,4.0,29,6
REV02341,EMP0332,2023-Q1,3.7,91,3.9,2,6
REV02342,EMP0332,2023-Q2,3.5,97,2.8,40,6
REV02343,EMP0332,2023-Q3,3.5,74,4.7,9,6
REV02344,EMP0332,2023-Q4,2.8,72,4.2,39,6
REV02345,EMP0332,2024-Q1,1.7,53,4.3,16,0
REV02346,EMP0332,2024-Q2,4.0,87,4.1,40,3
REV02347,EMP0332,2024-Q3,2.9,83,3.3,23,0
REV02348,EMP0332,2024-Q4,2.6,90,2.8,13,3
REV02349,EMP0333,2023-Q1,3.7,71,3.1,33,1
REV02350,EMP0333,2023-Q2,2.9,95,2.8,30,1
REV02351,EMP0333,2023-Q3,3.9,85,3.8,28,4
REV02352,EMP0333,2023-Q4,3.6,97,2.5,8,6
REV02353,EMP0333,2024-Q1,3.7,79,4.0,3,5
REV02354,EMP0333,2024-Q2,2.2,64,3.7,26,0
REV02355,EMP0333,2024-Q3,4.0,77,2.6,32,0
REV02356,EMP0333,2024-Q4,3.4,99,4.0,9,1
REV02357,EMP0334,2023-Q1,2.9,62,4.2,37,5
REV02358,EMP0334,2023-Q2,3.3,74,3.1,31,6
REV02359,EMP0334,2023-Q3,2.0,57,3.8,31,2
REV02360,EMP0334,2023-Q4,3.5,64,2.6,26,4
REV02361,EMP0334,2024-Q1,2.5,56,4.7,0,1
REV02362,EMP0334,2024-Q2,2.3,68,3.9,35,2
REV02363,EMP0334,2024-Q3,2.1,100,3.4,32,0
REV02364,EMP0334,2024-Q4,4.0,50,2.9,16,5
REV02365,EMP0335,2023-Q1,2.8,68,3.0,8,1
REV02366,EMP0335,2023-Q2,4.3,75,4.9,10,6
REV02367,EMP0335,2023-Q3,2.8,57,3.5,2,6
REV02368,EMP0335,2023-Q4,2.0,74,4.0,24,4
REV02369,EMP0335,2024-Q1,2.4,72,4.6,16,3
REV02370,EMP0335,2024-Q2,4.1,92,3.7,24,6
REV02371,EMP0335,2024-Q3,2.6,93,3.4,27,4
REV02372,EMP0335,2024-Q4,2.2,65,3.9,23,5
REV02373,EMP0336,2023-Q1,3.3,97,4.8,9,0
REV02374,EMP0336,2023-Q2,3.6,70,2.6,7,6
REV02375,EMP0336,2023-Q3,4.0,76,4.7,9,3
REV02376,EMP0336,2023-Q4,4.2,54,2.5,0,1
REV02377,EMP0336,2024-Q1,2.9,62,3.4,33,6
REV02378,EMP0336,2024-Q2,2.3,66,4.7,10,2
REV02379,EMP0336,2024-Q3,2.2,94,4.4,7,4
REV02380,EMP0336,2024-Q4,2.8,64,3.9,18,4
REV02381,EMP0337,2023-Q1,2.5,68,3.8,14,0
REV02382,EMP0337,2023-Q2,2.5,50,3.3,6,5
REV02383,EMP0337,2023-Q3,3.4,77,4.0,4,6
REV02384,EMP0337,2023-Q4,3.2,50,3.3,14,0
REV02385,EMP0337,2024-Q1,3.2,59,2.8,4,3
REV02386,EMP0337,2024-Q2,2.7,80,4.3,35,3
REV02387,EMP0337,2024-Q3,2.4,75,4.3,15,1
REV02388,EMP0337,2024-Q4,1.9,89,4.7,14,2
REV02389,EMP0338,2023-Q1,3.8,85,2.7,0,2
REV02390,EMP0338,2023-Q2,3.9,51,4.6,17,3
REV02391,EMP0338,2023-Q3,1.9,76,3.1,9,3
REV02392,EMP0338,2023-Q4,2.5,82,4.6,37,6
REV02393,EMP0338,2024-Q1,2.2,77,4.6,7,2
REV02394,EMP0338,2024-Q2,2.7,80,3.1,21,2
REV02395,EMP0338,2024-Q3,3.1,97,4.4,7,1
REV02396,EMP0338,2024-Q4,2.2,84,4.4,28,3
REV02397,EMP0339,2023-Q1,2.6,71,4.5,8,1
REV02398,EMP0339,2023-Q2,2.5,87,3.4,36,3
REV02399,EMP0339,2023-Q3,3.3,82,2.7,23,2
REV02400,EMP0339,2023-Q4,3.2,59,3.4,40,0
REV02401,EMP0339,2024-Q1,2.7,98,4.2,38,3
REV02402,EMP0339,2024-Q2,3.3,60,3.1,24,0
REV02403,EMP0339,2024-Q3,2.4,100,3.2,23,6
REV02404,EMP0339,2024-Q4,2.6,99,3.7,9,0
REV02405,EMP0340,2023-Q1,4.4,72,2.7,6,0
REV02406,EMP0340,2023-Q2,4.1,79,3.0,32,3
REV02407,EMP0340,2023-Q3,2.3,57,3.4,16,6
REV02408,EMP0340,2023-Q4,3.8,91,3.7,14,3
REV02409,EMP0340,2024-Q1,3.8,92,4.3,13,0
REV02410,EMP0340,2024-Q2,2.4,81,3.3,14,4
REV02411,EMP0340,2024-Q3,3.5,61,4.7,18,6
REV02412,EMP0340,2024-Q4,3.9,69,3.8,20,5
REV02413,EMP0341,2023-Q1,2.4,79,4.2,24,0
REV02414,EMP0341,2023-Q2,2.6,60,3.9,21,2
REV02415,EMP0341,2023-Q3,3.9,99,4.4,33,3
REV02416,EMP0341,2023-Q4,3.4,59,4.7,11,4
REV02417,EMP0341,2024-Q1,3.6,83,4.6,2,3
REV02418,EMP0341,2024-Q2,3.4,76,3.6,8,0
REV02419,EMP0341,2024-Q3,3.5,78,4.1,24,5
REV02420,EMP0341,2024-Q4,2.3,63,2.9,4,6
REV02421,EMP0342,2023-Q1,3.9,95,3.0,21,1
REV02422,EMP0342,2023-Q2,4.0,96,3.9,25,3
REV02423,EMP0342,2023-Q3,3.0,76,4.2,22,4
REV02424,EMP0342,2023-Q4,3.2,58,3.0,33,3
REV02425,EMP0342,2024-Q1,2.1,96,3.8,30,4
REV02426,EMP0342,2024-Q2,3.6,53,3.5,1,6
REV02427,EMP0342,2024-Q3,3.2,83,5.0,37,5
REV02428,EMP0342,2024-Q4,2.7,53,4.2,23,6
REV02429,EMP0343,2024-Q4,4.0,65,3.1,22,6
REV02430,EMP0344,2023-Q1,3.0,51,4.2,38,6
REV02431,EMP0344,2023-Q2,3.6,59,3.7,36,3
REV02432,EMP0344,2023-Q3,2.5,97,2.7,20,4
REV02433,EMP0344,2023-Q4,3.2,78,3.6,16,6
REV02434,EMP0344,2024-Q1,3.1,50,3.3,20,3
REV02435,EMP0344,2024-Q2,3.4,78,2.6,30,4
REV02436,EMP0344,2024-Q3,2.9,88,4.7,31,5
REV02437,EMP0344,2024-Q4,3.1,71,3.4,10,3
REV02438,EMP0345,2023-Q1,3.8,54,4.0,1,1
REV02439,EMP0345,2023-Q2,2.9,100,3.8,9,6
REV02440,EMP0345,2023-Q3,2.1,61,3.7,25,5
REV02441,EMP0345,2023-Q4,4.4,58,3.6,13,1
REV02442,EMP0345,2024-Q1,4.2,53,4.3,11,5
REV02443,EMP0345,2024-Q2,2.3,59,3.7,6,6
REV02444,EMP0345,2024-Q3,3.7,54,4.6,23,5
REV02445,EMP0345,2024-Q4,2.8,81,3.6,7,3
REV02446,EMP0346,2023-Q1,3.4,56,3.6,3,6
REV02447,EMP0346,2023-Q2,3.4,68,2.9,34,2
REV02448,EMP0346,2023-Q3,3.0,57,3.2,35,3
REV02449,EMP0346,2023-Q4,2.7,86,3.9,2,2
REV02450,EMP0346,2024-Q1,2.7,61,4.8,27,4
REV02451,EMP0346,2024-Q2,2.6,50,3.0,11,1
REV02452,EMP0346,2024-Q3,2.6,51,4.7,26,4
REV02453,EMP0346,2024-Q4,3.2,100,3.9,6,2
REV02454,EMP0347,2023-Q1,2.7,61,4.2,17,3
REV02455,EMP0347,2023-Q2,3.7,54,2.7,34,0
REV02456,EMP0347,2023-Q3,4.2,54,3.6,1,1
REV02457,EMP0347,2023-Q4,2.8,55,3.5,12,3
REV02458,EMP0347,2024-Q1,3.4,99,2.6,21,5
REV02459,EMP0347,2024-Q2,3.5,50,4.9,18,4
REV02460,EMP0347,2024-Q3,3.5,62,3.0,26,6
REV02461,EMP0347,2024-Q4,3.3,79,3.0,17,3
REV02462,EMP0348,2023-Q1,3.7,86,3.1,7,6
REV02463,EMP0348,2023-Q2,3.5,78,2.9,17,6
REV02464,EMP0348,2023-Q3,2.3,78,3.6,15,4
REV02465,EMP0348,2023-Q4,3.8,50,3.8,36,0
REV02466,EMP0348,2024-Q1,3.8,97,3.5,20,2
REV02467,EMP0348,2024-Q2,2.7,53,2.9,22,4
REV02468,EMP0348,2024-Q3,2.6,85,3.3,38,1
REV02469,EMP0348,2024-Q4,3.0,64,2.8,10,6
REV02470,EMP0349,2023-Q1,3.1,81,3.0,5,1
REV02471,EMP0349,2023-Q2,4.0,86,2.8,24,1
REV02472,EMP0349,2023-Q3,4.9,72,4.1,19,6
REV02473,EMP0349,2023-Q4,2.6,86,4.5,3,1
REV02474,EMP0349,2024-Q1,2.2,77,4.3,28,3
REV02475,EMP0349,2024-Q2,3.4,91,3.3,10,3
REV02476,EMP0349,2024-Q3,3.0,85,4.1,22,1
REV02477,EMP0349,2024-Q4,2.4,66,4.1,40,4
REV02478,EMP0350,2023-Q1,4.2,73,2.6,0,4
REV02479,EMP0350,2023-Q2,2.3,84,3.6,0,3
REV02480,EMP0350,2023-Q3,3.7,97,3.7,23,6
REV02481,EMP0350,2023-Q4,2.8,76,4.6,1,1
REV02482,EMP0350,2024-Q1,4.4,52,3.9,6,4
REV02483,EMP0350,2024-Q2,4.6,60,4.0,10,1
REV02484,EMP0350,2024-Q3,2.0,73,4.4,19,6
REV02485,EMP0350,2024-Q4,2.4,52,3.2,34,4
REV02486,EMP0351,2023-Q1,3.8,52,4.0,11,1
REV02487,EMP0351,2023-Q2,2.9,72,4.9,15,1
REV02488,EMP0351,2023-Q3,3.2,61,2.5,10,1
REV02489,EMP0351,2023-Q4,3.2,72,2.7,9,6
REV02490,EMP0351,2024-Q1,1.9,73,4.8,21,2
REV02491,EMP0351,2024-Q2,3.2,53,2.8,14,2
REV02492,EMP0351,2024-Q3,2.3,100,4.3,2,1
REV02493,EMP0351,2024-Q4,2.1,87,3.8,35,6
REV02494,EMP0352,2023-Q1,4.2,85,3.2,13,4
REV02495,EMP0352,2023-Q2,2.3,62,4.4,15,1
REV02496,EMP0352,2023-Q3,3.8,60,3.2,15,3
REV02497,EMP0352,2023-Q4,3.0,60,4.0,8,0
REV02498,EMP0352,2024-Q1,3.0,84,2.6,36,5
REV02499,EMP0352,2024-Q2,3.8,97,3.8,14,0
REV02500,EMP0352,2024-Q3,3.4,58,4.6,17,6
REV02501,EMP0352,2024-Q4,3.6,67,2.7,37,0
REV02502,EMP0353,2023-Q1,3.9,78,4.5,38,3
REV02503,EMP0353,2023-Q2,3.0,70,4.8,39,4
REV02504,EMP0353,2023-Q3,2.8,89,2.8,3,0
REV02505,EMP0353,2023-Q4,2.4,59,3.1,31,3
REV02506,EMP0353,2024-Q1,2.6,62,2.7,29,2
REV02507,EMP0353,2024-Q2,5.0,87,3.4,10,0
REV02508,EMP0353,2024-Q3,4.1,50,3.5,38,6
REV02509,EMP0353,2024-Q4,2.3,67,4.1,36,1
REV02510,EMP0354,2023-Q1,2.3,78,3.4,6,4
REV02511,EMP0354,2023-Q2,3.5,58,3.0,28,0
REV02512,EMP0354,2023-Q3,3.6,94,3.1,30,2
REV02513,EMP0354,2023-Q4,3.6,64,4.3,8,3
REV02514,EMP0354,2024-Q1,3.0,67,3.7,9,5
REV02515,EMP0354,2024-Q2,3.1,82,4.1,25,2
REV02516,EMP0354,2024-Q3,2.9,59,4.3,39,3
REV02517,EMP0354,2024-Q4,2.9,99,3.1,0,4
REV02518,EMP0355,2023-Q1,1.6,87,2.9,34,2
REV02519,EMP0355,2023-Q2,3.0,70,4.7,17,0
REV02520,EMP0355,2023-Q3,2.6,62,2.9,6,0
REV02521,EMP0355,2023-Q4,3.3,72,4.2,21,2
REV02522,EMP0355,2024-Q1,5.0,50,3.3,17,1
REV02523,EMP0355,2024-Q2,3.5,96,4.4,6,4
REV02524,EMP0355,2024-Q3,3.0,90,2.8,15,5
REV02525,EMP0355,2024-Q4,3.8,53,3.8,28,3
REV02526,EMP0356,2023-Q1,3.5,87,3.7,8,2
REV02527,EMP0356,2023-Q2,3.5,79,4.0,8,2
REV02528,EMP0356,2023-Q3,3.6,94,4.4,8,1
REV02529,EMP0356,2023-Q4,4.6,55,3.8,15,5
REV02530,EMP0356,2024-Q1,2.4,66,4.1,20,5
REV02531,EMP0356,2024-Q2,3.5,84,4.5,37,1
REV02532,EMP0356,2024-Q3,2.6,97,4.8,0,2
REV02533,EMP0356,2024-Q4,3.6,99,3.9,31,0
REV02534,EMP0357,2023-Q1,2.6,77,3.7,24,6
REV02535,EMP0357,2023-Q2,2.9,86,3.0,13,1
REV02536,EMP0357,2023-Q3,3.0,98,2.9,37,4
REV02537,EMP0357,2023-Q4,3.9,77,3.4,22,6
REV02538,EMP0357,2024-Q1,3.8,89,4.9,10,2
REV02539,EMP0357,2024-Q2,2.3,79,4.3,18,3
REV02540,EMP0357,2024-Q3,3.2,67,2.6,33,2
REV02541,EMP0357,2024-Q4,2.7,90,3.8,22,5
REV02542,EMP0358,2023-Q1,2.3,83,3.8,34,1
REV02543,EMP0358,2023-Q2,3.0,99,3.3,27,5
REV02544,EMP0358,2023-Q3,3.0,100,3.7,25,6
REV02545,EMP0358,2023-Q4,4.9,61,2.5,32,2
REV02546,EMP0358,2024-Q1,3.5,75,3.7,37,6
REV02547,EMP0358,2024-Q2,2.2,60,3.4,13,6
REV02548,EMP0358,2024-Q3,2.8,99,4.1,20,5
REV02549,EMP0358,2024-Q4,3.9,73,2.7,37,3
REV02550,EMP0359,2023-Q1,4.7,60,3.9,11,1
REV02551,EMP0359,2023-Q2,2.1,72,2.5,6,4
REV02552,EMP0359,2023-Q3,1.9,61,3.4,40,3
REV02553,EMP0359,2023-Q4,4.5,60,4.4,19,3
REV02554,EMP0359,2024-Q1,3.5,61,3.9,12,4
REV02555,EMP0359,2024-Q2,2.6,98,3.1,11,5
REV02556,EMP0359,2024-Q3,3.3,60,4.5,15,2
REV02557,EMP0359,2024-Q4,1.0,86,3.9,38,0
REV02558,EMP0360,2023-Q1,3.2,100,2.5,26,3
REV02559,EMP0360,2023-Q2,3.4,60,4.6,28,0
REV02560,EMP0360,2023-Q3,3.8,58,3.5,0,2
REV02561,EMP0360,2023-Q4,2.5,71,4.6,3,4
REV02562,EMP0360,2024-Q1,3.3,73,3.6,11,0
REV02563,EMP0360,2024-Q2,2.6,80,4.6,2,0
REV02564,EMP0360,2024-Q3,3.4,95,3.1,4,0
REV02565,EMP0360,2024-Q4,2.6,97,4.4,36,1
REV02566,EMP0361,2023-Q1,2.9,65,3.4,12,4
REV02567,EMP0361,2023-Q2,2.5,89,2.9,10,2
REV02568,EMP0361,2023-Q3,3.7,79,2.7,37,1
REV02569,EMP0361,2023-Q4,3.8,74,4.6,2,3
REV02570,EMP0361,2024-Q1,3.0,51,4.8,9,3
REV02571,EMP0361,2024-Q2,3.2,81,4.1,20,3
REV02572,EMP0361,2024-Q3,2.2,67,3.5,26,6
REV02573,EMP0361,2024-Q4,3.0,53,3.7,27,6
REV02574,EMP0362,2024-Q3,2.8,68,3.0,33,5
REV02575,EMP0362,2024-Q4,4.2,50,2.5,20,1
REV02576,EMP0363,2023-Q1,2.4,79,2.9,17,3
REV02577,EMP0363,2023-Q2,4.2,55,3.6,27,5
REV02578,EMP0363,2023-Q3,3.9,59,4.6,7,1
REV02579,EMP0363,2023-Q4,3.4,62,4.5,7,0
REV02580,EMP0363,2024-Q1,4.4,91,4.8,39,2
REV02581,EMP0363,2024-Q2,3.5,68,4.3,27,2
REV02582,EMP0363,2024-Q3,3.5,58,4.8,6,3
REV02583,EMP0363,2024-Q4,3.2,72,3.2,18,0
REV02584,EMP0364,2023-Q1,4.1,97,3.0,11,3
REV02585,EMP0364,2023-Q2,4.0,80,4.1,24,4
REV02586,EMP0364,2023-Q3,2.8,73,3.7,26,6
REV02587,EMP0364,2023-Q4,2.3,52,3.6,13,6
REV02588,EMP0364,2024-Q1,3.1,66,4.0,11,4
REV02589,EMP0364,2024-Q2,2.6,52,4.5,27,6
REV02590,EMP0364,2024-Q3,3.2,54,3.7,21,0
REV02591,EMP0364,2024-Q4,4.1,82,3.9,1,0
REV02592,EMP0365,2023-Q2,2.9,81,4.0,36,1
REV02593,EMP0365,2023-Q3,3.2,61,3.2,11,0
REV02594,EMP0365,2023-Q4,3.2,60,3.2,14,3
REV02595,EMP0365,2024-Q1,3.8,69,3.2,17,0
REV02596,EMP0365,2024-Q2,1.6,99,3.7,14,2
REV02597,EMP0365,2024-Q3,2.3,99,3.3,12,4
REV02598,EMP0365,2024-Q4,2.6,86,3.1,36,6
REV02599,EMP0366,2023-Q3,4.0,50,2.9,18,6
REV02600,EMP0366,2023-Q4,2.9,84,3.4,14,3
REV02601,EMP0366,2024-Q1,1.9,98,2.8,35,4
REV02602,EMP0366,2024-Q2,3.6,52,3.2,29,1
REV02603,EMP0366,2024-Q3,2.4,77,4.3,17,0
REV02604,EMP0366,2024-Q4,1.7,50,4.0,14,4
REV02605,EMP0367,2023-Q1,2.8,71,4.1,20,3
REV02606,EMP0367,2023-Q2,3.1,97,4.9,11,0
REV02607,EMP0367,2023-Q3,2.8,75,4.3,15,2
REV02608,EMP0367,2023-Q4,1.7,99,4.0,1,6
REV02609,EMP0367,2024-Q1,3.8,52,4.0,14,3
REV02610,EMP0367,2024-Q2,4.1,84,2.7,27,0
REV02611,EMP0367,2024-Q3,3.7,69,3.7,40,3
REV02612,EMP0367,2024-Q4,2.4,97,2.7,14,3
REV02613,EMP0368,2023-Q1,3.1,82,4.9,33,2
REV02614,EMP0368,2023-Q2,3.2,67,3.0,3,3
REV02615,EMP0368,2023-Q3,3.6,96,3.4,34,6
REV02616,EMP0368,2023-Q4,3.7,78,4.6,22,3
REV02617,EMP0368,2024-Q1,2.7,66,4.7,29,1
REV02618,EMP0368,2024-Q2,3.3,93,4.7,14,3
REV02619,EMP0368,2024-Q3,3.5,85,4.8,4,2
REV02620,EMP0368,2024-Q4,4.2,92,3.2,5,4
REV02621,EMP0369,2023-Q1,3.7,73,4.5,38,4
REV02622,EMP0369,2023-Q2,3.8,52,4.8,9,3
REV02623,EMP0369,2023-Q3,3.3,80,4.8,10,4
REV02624,EMP0369,2023-Q4,4.2,57,2.5,33,2
REV02625,EMP0369,2024-Q1,3.5,71,2.6,29,5
REV02626,EMP0369,2024-Q2,2.6,85,3.5,18,1
REV02627,EMP0369,2024-Q3,4.2,73,3.5,27,0
REV02628,EMP0369,2024-Q4,3.7,71,4.7,14,5
REV02629,EMP0370,2024-Q4,2.5,67,4.8,37,4
REV02630,EMP0371,2024-Q4,2.9,65,3.0,25,3
REV02631,EMP0372,2024-Q1,3.4,91,3.6,13,0
REV02632,EMP0372,2024-Q2,3.5,75,3.7,7,4
REV02633,EMP0372,2024-Q3,2.6,61,4.3,26,3
REV02634,EMP0372,2024-Q4,2.7,80,4.8,17,6
REV02635,EMP0373,2023-Q1,4.4,55,4.0,32,3
REV02636,EMP0373,2023-Q2,4.0,82,4.1,27,2
REV02637,EMP0373,2023-Q3,3.3,63,3.8,21,5
REV02638,EMP0373,2023-Q4,3.9,88,4.5,2,3
REV02639,EMP0373,2024-Q1,2.5,80,4.4,36,3
REV02640,EMP0373,2024-Q2,3.5,63,3.3,10,5
REV02641,EMP0373,2024-Q3,3.9,89,4.7,32,6
REV02642,EMP0373,2024-Q4,2.5,75,2.6,20,6
REV02643,EMP0374,2023-Q1,2.6,90,3.3,1,6
REV02644,EMP0374,2023-Q2,2.7,92,4.1,36,1
REV02645,EMP0374,2023-Q3,2.4,58,4.6,29,0
REV02646,EMP0374,2023-Q4,2.7,66,4.1,35,3
REV02647,EMP0374,2024-Q1,2.9,98,4.3,4,4
REV02648,EMP0374,2024-Q2,2.2,75,4.2,28,0
REV02649,EMP0374,2024-Q3,3.2,76,3.5,11,6
REV02650,EMP0374,2024-Q4,3.8,53,4.4,25,6
REV02651,EMP0375,2023-Q1,2.6,60,3.9,0,3
REV02652,EMP0375,2023-Q2,4.3,62,4.9,37,4
REV02653,EMP0375,2023-Q3,3.6,61,4.4,32,6
REV02654,EMP0375,2023-Q4,3.9,89,2.7,36,6
REV02655,EMP0375,2024-Q1,2.7,84,4.8,31,0
REV02656,EMP0375,2024-Q2,3.8,85,2.9,20,6
REV02657,EMP0375,2024-Q3,2.4,63,4.4,14,3
REV02658,EMP0375,2024-Q4,3.8,55,3.6,0,4
REV02659,EMP0376,2023-Q1,3.3,77,4.6,19,4
REV02660,EMP0376,2023-Q2,3.6,66,2.9,37,2
REV02661,EMP0376,2023-Q3,2.4,60,2.6,37,4
REV02662,EMP0376,2023-Q4,2.6,93,4.9,15,0
REV02663,EMP0376,2024-Q1,3.6,93,4.4,20,2
REV02664,EMP0376,2024-Q2,2.5,93,5.0,38,5
REV02665,EMP0376,2024-Q3,3.5,51,2.8,22,6
REV02666,EMP0376,2024-Q4,2.2,86,4.0,26,3
REV02667,EMP0377,2023-Q1,3.8,51,5.0,38,1
REV02668,EMP0377,2023-Q2,2.3,54,4.0,34,3
REV02669,EMP0377,2023-Q3,3.6,62,2.5,16,4
REV02670,EMP0377,2023-Q4,3.6,83,2.9,17,1
REV02671,EMP0377,2024-Q1,2.7,85,4.8,17,5
REV02672,EMP0377,2024-Q2,3.6,100,3.1,3,5
REV02673,EMP0377,2024-Q3,3.0,94,4.2,4,3
REV02674,EMP0377,2024-Q4,2.2,57,3.5,32,6
REV02675,EMP0378,2023-Q1,2.5,50,3.5,24,5
REV02676,EMP0378,2023-Q2,1.8,67,4.2,7,2
REV02677,EMP0378,2023-Q3,3.4,91,3.8,3,0
REV02678,EMP0378,2023-Q4,2.1,74,4.1,16,6
REV02679,EMP0378,2024-Q1,3.3,87,4.8,9,6
REV02680,EMP0378,2024-Q2,3.0,91,3.8,21,0
REV02681,EMP0378,2024-Q3,3.7,62,4.8,2,0
REV02682,EMP0378,2024-Q4,3.0,80,2.6,38,1
REV02683,EMP0379,2023-Q1,3.0,76,4.1,2,3
REV02684,EMP0379,2023-Q2,3.7,53,3.0,32,5
REV02685,EMP0379,2023-Q3,3.4,84,2.6,40,6
REV02686,EMP0379,2023-Q4,3.4,54,3.6,25,1
REV02687,EMP0379,2024-Q1,3.5,83,2.9,26,4
REV02688,EMP0379,2024-Q2,2.1,61,4.1,18,6
REV02689,EMP0379,2024-Q3,3.7,69,4.6,20,6
REV02690,EMP0379,2024-Q4,3.6,51,4.2,1,3
REV02691,EMP0380,2023-Q1,2.5,59,3.8,37,2
REV02692,EMP0380,2023-Q2,3.0,86,3.0,29,5
REV02693,EMP0380,2023-Q3,3.2,67,2.7,26,4
REV02694,EMP0380,2023-Q4,3.1,50,3.6,37,5
REV02695,EMP0380,2024-Q1,3.4,57,4.3,24,6
REV02696,EMP0380,2024-Q2,4.2,57,2.9,30,3
REV02697,EMP0380,2024-Q3,4.0,75,2.8,35,0
REV02698,EMP0380,2024-Q4,2.3,83,2.8,1,1
REV02699,EMP0381,2023-Q1,3.6,89,2.8,3,5
REV02700,EMP0381,2023-Q2,4.1,98,4.5,26,1
REV02701,EMP0381,2023-Q3,3.5,93,4.8,16,2
REV02702,EMP0381,2023-Q4,4.0,67,3.0,38,3
REV02703,EMP0381,2024-Q1,4.6,90,4.1,16,2
REV02704,EMP0381,2024-Q2,3.9,83,4.2,31,0
REV02705,EMP0381,2024-Q3,3.4,55,2.9,18,6
REV02706,EMP0381,2024-Q4,3.9,92,4.8,9,2
REV02707,EMP0382,2024-Q1,3.3,60,4.1,23,1
REV02708,EMP0382,2024-Q2,3.2,76,4.0,37,0
REV02709,EMP0382,2024-Q3,3.0,59,4.9,29,2
REV02710,EMP0382,2024-Q4,4.3,65,2.5,35,2
REV02711,EMP0383,2023-Q1,2.6,86,3.6,3,1
REV02712,EMP0383,2023-Q2,4.3,89,3.4,28,0
REV02713,EMP0383,2023-Q3,3.5,58,4.8,18,1
REV02714,EMP0383,2023-Q4,2.2,74,3.3,19,0
REV02715,EMP0383,2024-Q1,3.5,72,3.4,27,2
REV02716,EMP0383,2024-Q2,1.7,82,4.4,34,6
REV02717,EMP0383,2024-Q3,3.6,78,4.5,17,5
